transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
1249,833,Shawn Cooper,105,45000.0,tv,Electronics,offline,Chennai,12-31-2025,1,NetBanking,0.1,ShawnCooper@gmail.com,6896669509,successful
1249,833,Shawn Cooper,105,45000.0,tv,Electronics,offline,Chennai,12-31-2025,1,NetBanking,0.1,ShawnCooper@gmail.com,6896669509,failed
1262,590,Christine Brown,108,15000.0,MIXER GRINDER,home appliances,offline,Bangalore,2025-07-03 00:00:00,1,UPI,0.25,Christine97@gmail.com,9924989553,successful
1262,590,Christine Brown,108,15000.0,MIXER GRINDER,home appliances,offline,Bangalore,2025-07-03 00:00:00,1,UPI,0.25,Christine97@gmail.com,9924989553,failed
1265,500,Katelyn Garza,110,45000.0,microwave,HOME,online,Bangalore,2025-11-16 00:00:00,1,Card,0.35,KatelynGarza@yahoo.com,6200950083,successful
1265,500,Katelyn Garza,110,45000.0,microwave,HOME,online,Bangalore,2025-11-16 00:00:00,1,Card,0.35,KatelynGarza@yahoo.com,6200950083,failed
1315,362,David Wells,101,250000.0,Laptop,Electronics,online,Bangalore,02-28-2026,1,Card,0.1,DavidWells@yahoo.com,7619729722,successful
1315,362,David Wells,101,250000.0,Laptop,Electronics,online,Bangalore,02-28-2026,1,Card,0.1,DavidWells@yahoo.com,7619729722,failed
1332,319,Kristen Richards,104,8000.0,Shoes,clothing,offline,Delhi,2025-08-26 00:00:00,4,NetBanking,0.25,Kristen65@gmail.com,6399167211,successful
1332,319,Kristen Richards,104,8000.0,Shoes,clothing,offline,Delhi,2025-08-26 00:00:00,4,NetBanking,0.25,Kristen65@gmail.com,6399167211,failed
1350,949,Madison Goodwin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-18 00:00:00,1,Card,0.2,MadisonGoodwin@yahoo.com,8574790493,successful
1350,949,Madison Goodwin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-18 00:00:00,1,Card,0.2,MadisonGoodwin@yahoo.com,8574790493,failed
1386,389,Tyler Kim,107,50000.0,Dining table,FURN,offline,Bangalore,2026-01-19 00:00:00,3,UPI,0.3,TylerKim@yahoo.com,8275595816,successful
1386,389,Tyler Kim,107,50000.0,Dining table,FURN,offline,Bangalore,2026-01-19 00:00:00,3,UPI,0.3,TylerKim@yahoo.com,8275595816,failed
1410,790,Andrea Jimenez,110,45000.0,microwave,home appliances,offline,Bangalore,2026-03-08 00:00:00,4,Card,0.25,AndreaJimenez@yahoo.com,8658950703,successful
1410,790,Andrea Jimenez,110,45000.0,microwave,home appliances,offline,Bangalore,2026-03-08 00:00:00,4,Card,0.25,AndreaJimenez@yahoo.com,8658950703,failed
1416,977,Gloria Navarro,101,250000.0,Laptop,Electronics,offline,Chennai,02-25-2026,5,Cash,0.15,GloriaNavarro@yahoo.com,7212940862,successful
1416,977,Gloria Navarro,101,250000.0,Laptop,Electronics,offline,Chennai,02-25-2026,5,Cash,0.15,GloriaNavarro@yahoo.com,7212940862,failed
1421,462,Steven Perry,104,8000.0,Shoes,clothing,online,Bangalore,2025-12-22 00:00:00,2,Cash,0.1,StevenPerry@yahoo.com,6972623279,successful
1421,462,Steven Perry,104,8000.0,Shoes,clothing,online,Bangalore,2025-12-22 00:00:00,2,Cash,0.1,StevenPerry@yahoo.com,6972623279,failed
1424,159,Patrick Lucas,105,45000.0,Tv,ELEC,offline,Delhi,2025-08-31 00:00:00,2,NetBanking,0.4,PatrickLucas@gmail.com,7641363339,successful
1424,159,Patrick Lucas,105,45000.0,Tv,ELEC,offline,Delhi,2025-08-31 00:00:00,2,NetBanking,0.4,PatrickLucas@gmail.com,7641363339,failed
1448,464,Gail Wilson,110,45000.0,MICROWAVE,home appliances,offline,Mumbai,2026-06-04 00:00:00,4,UPI,0.25,GailWilson@outlook.com,7773371338,successful
1448,464,Gail Wilson,110,45000.0,MICROWAVE,home appliances,offline,Mumbai,2026-06-04 00:00:00,4,UPI,0.25,GailWilson@outlook.com,7773371338,failed
1457,673,Nicole Davis,110,45000.0,MICROWAVE,HOME,offline,Mumbai,12-29-2025,2,UPI,0.4,Nicole33@gmail.com,9730703301,successful
1457,673,Nicole Davis,110,45000.0,MICROWAVE,HOME,offline,Mumbai,12-29-2025,2,UPI,0.4,Nicole33@gmail.com,9730703301,failed
1496,830,Joel Charles,105,45000.0,Tv,electronics,online,Hyderabad,2025-07-14 00:00:00,2,NetBanking,0.15,Joel4@gmail.com,8254772354,successful
1496,830,Joel Charles,105,45000.0,Tv,electronics,online,Hyderabad,2025-07-14 00:00:00,2,NetBanking,0.15,Joel4@gmail.com,8254772354,failed
1518,728,Lisa Miller,106,80000.0,Sofa,furniture,online,Chennai,2025-04-19 00:00:00,5,Cash,0.4,LisaMiller@gmail.com,8704743795,successful
1518,728,Lisa Miller,106,80000.0,Sofa,furniture,online,Chennai,2025-04-19 00:00:00,5,Cash,0.4,LisaMiller@gmail.com,8704743795,failed
1520,414,Chase Johnson,102,70000.0,PHONE,ELEC,offline,Delhi,08-18-2025,5,Card,0.05,ChaseJohnson@yahoo.com,6218571815,successful
1520,414,Chase Johnson,102,70000.0,PHONE,ELEC,offline,Delhi,08-18-2025,5,Card,0.05,ChaseJohnson@yahoo.com,6218571815,failed
1525,507,Thomas Cameron,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,06-16-2025,4,Card,0.35,ThomasCameron@outlook.com,9216552264,successful
1525,507,Thomas Cameron,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,06-16-2025,4,Card,0.35,ThomasCameron@outlook.com,9216552264,failed
1537,2,Steven Evans,107,50000.0,DINING TABLE,furniture,online,Delhi,2025-07-07 00:00:00,2,UPI,0.25,StevenEvans@gmail.com,9464982287,successful
1537,2,Steven Evans,107,50000.0,DINING TABLE,furniture,online,Delhi,2025-07-07 00:00:00,2,UPI,0.25,StevenEvans@gmail.com,9464982287,failed
1546,674,Haley Alvarez,103,1300.0,shirt,CLOTH,online,Bangalore,2025-10-02 00:00:00,5,Card,0.2,HaleyAlvarez@outlook.com,9910438272,successful
1546,674,Haley Alvarez,103,1300.0,shirt,CLOTH,online,Bangalore,2025-10-02 00:00:00,5,Card,0.2,HaleyAlvarez@outlook.com,9910438272,failed
1553,495,John Cummings,108,15000.0,Mixer grinder,home appliances,online,Hyderabad,2025-08-08 00:00:00,3,NetBanking,0.05,JohnCummings@yahoo.com,8883507125,successful
1553,495,John Cummings,108,15000.0,Mixer grinder,home appliances,online,Hyderabad,2025-08-08 00:00:00,3,NetBanking,0.05,JohnCummings@yahoo.com,8883507125,failed
1635,544,Charles Weaver,102,70000.0,Phone,electronics,online,Mumbai,2025-06-09 00:00:00,4,UPI,0.4,CharlesWeaver@outlook.com,8908841294,successful
1635,544,Charles Weaver,102,70000.0,Phone,electronics,online,Mumbai,2025-06-09 00:00:00,4,UPI,0.4,CharlesWeaver@outlook.com,8908841294,failed
1639,231,Jason Smith,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-15 00:00:00,2,NetBanking,0.1,Jason71@gmail.com,7793301499,successful
1639,231,Jason Smith,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-15 00:00:00,2,NetBanking,0.1,Jason71@gmail.com,7793301499,failed
1649,886,Ashley Gamble,106,80000.0,sofa,Furniture,online,Bangalore,2026-02-27 00:00:00,1,UPI,0.15,AshleyGamble@gmail.com,7217933316,successful
1649,886,Ashley Gamble,106,80000.0,sofa,Furniture,online,Bangalore,2026-02-27 00:00:00,1,UPI,0.15,AshleyGamble@gmail.com,7217933316,failed
1671,42,Michael Swanson,105,45000.0,Tv,ELEC,offline,Hyderabad,04-16-2026,3,NetBanking,0.1,MichaelSwanson@outlook.com,8981002466,successful
1671,42,Michael Swanson,105,45000.0,Tv,ELEC,offline,Hyderabad,04-16-2026,3,NetBanking,0.1,MichaelSwanson@outlook.com,8981002466,failed
1673,625,Elizabeth Duran,110,45000.0,microwave,home appliances,offline,Mumbai,11-27-2025,2,Cash,0.05,ElizabethDuran@gmail.com,7848866997,successful
1673,625,Elizabeth Duran,110,45000.0,microwave,home appliances,offline,Mumbai,11-27-2025,2,Cash,0.05,ElizabethDuran@gmail.com,7848866997,failed
1689,370,Jessica Moreno,103,1300.0,SHIRT,Clothing,offline,Delhi,2025-05-07 00:00:00,3,UPI,0.2,JessicaMoreno@gmail.com,8989403938,successful
1689,370,Jessica Moreno,103,1300.0,SHIRT,Clothing,offline,Delhi,2025-05-07 00:00:00,3,UPI,0.2,JessicaMoreno@gmail.com,8989403938,failed
1695,343,Allen Mcdowell,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-05 00:00:00,5,NetBanking,0.4,AllenMcdowell@yahoo.com,7592071170,successful
1695,343,Allen Mcdowell,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-05 00:00:00,5,NetBanking,0.4,AllenMcdowell@yahoo.com,7592071170,failed
1702,269,Christina Conrad,107,50000.0,DINING TABLE,furniture,online,Chennai,2025-06-15 00:00:00,3,UPI,0.35,ChristinaConrad@yahoo.com,8372681847,successful
1702,269,Christina Conrad,107,50000.0,DINING TABLE,furniture,online,Chennai,2025-06-15 00:00:00,3,UPI,0.35,ChristinaConrad@yahoo.com,8372681847,failed
1709,356,Larry Mercado,103,1300.0,shirt,CLOTH,offline,Hyderabad,2025-09-22 00:00:00,3,UPI,0.4,LarryMercado@gmail.com,6907810420,successful
1709,356,Larry Mercado,103,1300.0,shirt,CLOTH,offline,Hyderabad,2025-09-22 00:00:00,3,UPI,0.4,LarryMercado@gmail.com,6907810420,failed
1736,2,Steven Evans,105,45000.0,Tv,Electronics,online,Delhi,2025-09-27 00:00:00,4,Card,0.15,StevenEvans@gmail.com,9464982287,successful
1736,2,Steven Evans,105,45000.0,Tv,Electronics,online,Delhi,2025-09-27 00:00:00,4,Card,0.15,StevenEvans@gmail.com,9464982287,failed
1807,169,Angela Dixon,110,45000.0,Microwave,HOME,offline,Mumbai,07-26-2025,1,UPI,0.4,AngelaDixon@gmail.com,9766717904,successful
1807,169,Angela Dixon,110,45000.0,Microwave,HOME,offline,Mumbai,07-26-2025,1,UPI,0.4,AngelaDixon@gmail.com,9766717904,failed
1841,651,Ashley Odonnell,110,45000.0,microwave,HOME,offline,Hyderabad,2026-02-25 00:00:00,5,Card,0.15,Ashley23@gmail.com,9784980338,successful
1841,651,Ashley Odonnell,110,45000.0,microwave,HOME,offline,Hyderabad,2026-02-25 00:00:00,5,Card,0.15,Ashley23@gmail.com,9784980338,failed
1856,258,Larry Taylor,103,1300.0,shirt,CLOTH,offline,Chennai,2026-03-26 00:00:00,3,NetBanking,0.3,LarryTaylor@yahoo.com,9823327795,successful
1856,258,Larry Taylor,103,1300.0,shirt,CLOTH,offline,Chennai,2026-03-26 00:00:00,3,NetBanking,0.3,LarryTaylor@yahoo.com,9823327795,failed
1896,394,Jeffrey Johnson,104,8000.0,Shoes,clothing,offline,Mumbai,2025-03-10 00:00:00,4,Cash,0.3,JeffreyJohnson@yahoo.com,6876875341,successful
1896,394,Jeffrey Johnson,104,8000.0,Shoes,clothing,offline,Mumbai,2025-03-10 00:00:00,4,Cash,0.3,JeffreyJohnson@yahoo.com,6876875341,failed
1901,984,Janet Long,110,45000.0,Microwave,home appliances,offline,Bangalore,2026-02-09 00:00:00,3,Card,0.2,JanetLong@yahoo.com,9528386095,successful
1901,984,Janet Long,110,45000.0,Microwave,home appliances,offline,Bangalore,2026-02-09 00:00:00,3,Card,0.2,JanetLong@yahoo.com,9528386095,failed
1909,742,Wesley Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-04 00:00:00,1,NetBanking,0.2,WesleyDavis@outlook.com,6985349946,successful
1909,742,Wesley Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-04 00:00:00,1,NetBanking,0.2,WesleyDavis@outlook.com,6985349946,failed
1918,565,Craig Moore,101,250000.0,laptop,ELEC,online,Mumbai,2025-12-02 00:00:00,2,Card,0.15,CraigMoore@gmail.com,9983242911,successful
1918,565,Craig Moore,101,250000.0,laptop,ELEC,online,Mumbai,2025-12-02 00:00:00,2,Card,0.15,CraigMoore@gmail.com,9983242911,failed
1946,27,Ashley Simpson,109,65000.0,REFRIGERATOR,HOME,offline,Chennai,2025-12-19 00:00:00,3,UPI,0.1,AshleySimpson@outlook.com,8508765505,successful
1946,27,Ashley Simpson,109,65000.0,REFRIGERATOR,HOME,offline,Chennai,2025-12-19 00:00:00,3,UPI,0.1,AshleySimpson@outlook.com,8508765505,failed
1953,445,Steven Byrd,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-18 00:00:00,5,Cash,0.3,Steven87@gmail.com,6530696124,successful
1953,445,Steven Byrd,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-18 00:00:00,5,Cash,0.3,Steven87@gmail.com,6530696124,failed
1955,468,Sonya Watts,107,50000.0,DINING TABLE,FURN,online,Mumbai,2025-09-12 00:00:00,1,Card,0.35,SonyaWatts@yahoo.com,9095796164,successful
1955,468,Sonya Watts,107,50000.0,DINING TABLE,FURN,online,Mumbai,2025-09-12 00:00:00,1,Card,0.35,SonyaWatts@yahoo.com,9095796164,failed
1975,132,Ronald Harrison,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,10-24-2025,4,UPI,0.3,RonaldHarrison@yahoo.com,7238275967,successful
1975,132,Ronald Harrison,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,10-24-2025,4,UPI,0.3,RonaldHarrison@yahoo.com,7238275967,failed
2031,88,Alex Mccullough,101,250000.0,Laptop,ELEC,offline,Chennai,2025-11-19 00:00:00,3,UPI,0.2,Alex23@gmail.com,9505984131,successful
2031,88,Alex Mccullough,101,250000.0,Laptop,ELEC,offline,Chennai,2025-11-19 00:00:00,3,UPI,0.2,Alex23@gmail.com,9505984131,failed
2058,825,Jose Rodriguez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-06 00:00:00,5,Cash,0.05,JoseRodriguez@outlook.com,9277458368,successful
2058,825,Jose Rodriguez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-06 00:00:00,5,Cash,0.05,JoseRodriguez@outlook.com,9277458368,failed
2087,530,Mark Fowler,101,250000.0,Laptop,electronics,online,Delhi,2025-12-31 00:00:00,5,NetBanking,0.15,MarkFowler@outlook.com,6808555263,successful
2087,530,Mark Fowler,101,250000.0,Laptop,electronics,online,Delhi,2025-12-31 00:00:00,5,NetBanking,0.15,MarkFowler@outlook.com,6808555263,failed
2134,822,Christine Rivera,104,8000.0,SHOES,CLOTH,offline,Hyderabad,2025-01-11 00:00:00,1,UPI,0.3,ChristineRivera@yahoo.com,6691516621,successful
2134,822,Christine Rivera,104,8000.0,SHOES,CLOTH,offline,Hyderabad,2025-01-11 00:00:00,1,UPI,0.3,ChristineRivera@yahoo.com,6691516621,failed
2233,453,Sarah Brown,103,1300.0,SHIRT,CLOTH,offline,Delhi,2025-10-16 00:00:00,4,Card,0.3,Sarah83@gmail.com,9917575841,successful
2233,453,Sarah Brown,103,1300.0,SHIRT,CLOTH,offline,Delhi,2025-10-16 00:00:00,4,Card,0.3,Sarah83@gmail.com,9917575841,failed
2239,647,Michelle Conway,110,45000.0,microwave,home appliances,online,Chennai,2025-06-11 00:00:00,1,Card,0.1,MichelleConway@yahoo.com,9030419105,successful
2239,647,Michelle Conway,110,45000.0,microwave,home appliances,online,Chennai,2025-06-11 00:00:00,1,Card,0.1,MichelleConway@yahoo.com,9030419105,failed
2247,161,Christopher Davis,102,70000.0,phone,Electronics,offline,Mumbai,2025-06-03 00:00:00,3,NetBanking,0.1,ChristopherDavis@gmail.com,8222265633,successful
2247,161,Christopher Davis,102,70000.0,phone,Electronics,offline,Mumbai,2025-06-03 00:00:00,3,NetBanking,0.1,ChristopherDavis@gmail.com,8222265633,failed
2278,35,Guy Walker,107,50000.0,DINING TABLE,furniture,offline,Chennai,2026-02-26 00:00:00,4,UPI,0.15,Guy67@gmail.com,9516010611,successful
2278,35,Guy Walker,107,50000.0,DINING TABLE,furniture,offline,Chennai,2026-02-26 00:00:00,4,UPI,0.15,Guy67@gmail.com,9516010611,failed
2279,788,William Wright,102,70000.0,PHONE,Electronics,offline,Bangalore,2025-05-26 00:00:00,5,Card,0.3,WilliamWright@gmail.com,8502405393,successful
2279,788,William Wright,102,70000.0,PHONE,Electronics,offline,Bangalore,2025-05-26 00:00:00,5,Card,0.3,WilliamWright@gmail.com,8502405393,failed
2308,975,Jacqueline Doyle,108,15000.0,mixer grinder,Home Appliances,offline,Hyderabad,2025-06-21 00:00:00,3,UPI,0.35,JacquelineDoyle@outlook.com,8114950490,successful
2308,975,Jacqueline Doyle,108,15000.0,mixer grinder,Home Appliances,offline,Hyderabad,2025-06-21 00:00:00,3,UPI,0.35,JacquelineDoyle@outlook.com,8114950490,failed
2313,116,Doris Banks,102,70000.0,Phone,electronics,offline,Delhi,2025-12-25 00:00:00,4,Card,0.05,DorisBanks@yahoo.com,9354316106,successful
2313,116,Doris Banks,102,70000.0,Phone,electronics,offline,Delhi,2025-12-25 00:00:00,4,Card,0.05,DorisBanks@yahoo.com,9354316106,failed
2317,227,Tracey Garcia,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-07-26 00:00:00,5,NetBanking,0.3,TraceyGarcia@gmail.com,8252066120,successful
2317,227,Tracey Garcia,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-07-26 00:00:00,5,NetBanking,0.3,TraceyGarcia@gmail.com,8252066120,failed
2319,192,Nina Robinson,106,80000.0,sofa,furniture,online,Bangalore,2026-01-22 00:00:00,2,Card,0.1,Nina44@gmail.com,6234197116,successful
2319,192,Nina Robinson,106,80000.0,sofa,furniture,online,Bangalore,2026-01-22 00:00:00,2,Card,0.1,Nina44@gmail.com,6234197116,failed
2340,521,Christopher Colon,110,45000.0,microwave,Home Appliances,offline,Hyderabad,2026-12-04 00:00:00,5,NetBanking,0.3,ChristopherColon@gmail.com,9064299928,successful
2340,521,Christopher Colon,110,45000.0,microwave,Home Appliances,offline,Hyderabad,2026-12-04 00:00:00,5,NetBanking,0.3,ChristopherColon@gmail.com,9064299928,failed
2351,135,Daniel Wallace,103,1300.0,shirt,clothing,online,Bangalore,2025-08-25 00:00:00,3,Card,0.15,DanielWallace@yahoo.com,8993443314,successful
2351,135,Daniel Wallace,103,1300.0,shirt,clothing,online,Bangalore,2025-08-25 00:00:00,3,Card,0.15,DanielWallace@yahoo.com,8993443314,failed
2375,290,Megan Carter,107,50000.0,Dining table,Furniture,offline,Chennai,01-24-2026,1,Cash,0.25,MeganCarter@yahoo.com,6205851923,successful
2375,290,Megan Carter,107,50000.0,Dining table,Furniture,offline,Chennai,01-24-2026,1,Cash,0.25,MeganCarter@yahoo.com,6205851923,failed
2377,727,Rodney Simmons,102,70000.0,phone,ELEC,offline,Bangalore,2025-08-07 00:00:00,2,Cash,0.4,RodneySimmons@outlook.com,7718353682,successful
2377,727,Rodney Simmons,102,70000.0,phone,ELEC,offline,Bangalore,2025-08-07 00:00:00,2,Cash,0.4,RodneySimmons@outlook.com,7718353682,failed
2388,872,David Miller,107,50000.0,dining table,furniture,online,Mumbai,02-15-2026,2,NetBanking,0.05,DavidMiller@yahoo.com,8702050205,successful
2388,872,David Miller,107,50000.0,dining table,furniture,online,Mumbai,02-15-2026,2,NetBanking,0.05,DavidMiller@yahoo.com,8702050205,failed
2395,564,Spencer Davis,106,80000.0,Sofa,furniture,offline,Chennai,2026-03-14 00:00:00,5,Cash,0.2,SpencerDavis@gmail.com,9733850711,successful
2395,564,Spencer Davis,106,80000.0,Sofa,furniture,offline,Chennai,2026-03-14 00:00:00,5,Cash,0.2,SpencerDavis@gmail.com,9733850711,failed
2421,918,Grant Harris,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2025-12-29 00:00:00,4,Cash,0.15,GrantHarris@outlook.com,9540714421,successful
2421,918,Grant Harris,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2025-12-29 00:00:00,4,Cash,0.15,GrantHarris@outlook.com,9540714421,failed
2460,613,Vanessa Vasquez,109,65000.0,refrigerator,HOME,offline,Hyderabad,10-29-2025,3,UPI,0.3,VanessaVasquez@yahoo.com,9603034380,successful
2460,613,Vanessa Vasquez,109,65000.0,refrigerator,HOME,offline,Hyderabad,10-29-2025,3,UPI,0.3,VanessaVasquez@yahoo.com,9603034380,failed
2462,312,James Morales,110,45000.0,Microwave,home appliances,online,Bangalore,2025-09-10 00:00:00,2,NetBanking,0.4,JamesMorales@yahoo.com,8188620000,successful
2462,312,James Morales,110,45000.0,Microwave,home appliances,online,Bangalore,2025-09-10 00:00:00,2,NetBanking,0.4,JamesMorales@yahoo.com,8188620000,failed
2478,28,Nicholas Carroll,109,65000.0,refrigerator,home appliances,online,Chennai,2025-11-13 00:00:00,1,UPI,0.3,Nicholas27@gmail.com,9314763542,successful
2478,28,Nicholas Carroll,109,65000.0,refrigerator,home appliances,online,Chennai,2025-11-13 00:00:00,1,UPI,0.3,Nicholas27@gmail.com,9314763542,failed
2503,493,Stacy Bass,105,45000.0,tv,ELEC,offline,Hyderabad,2025-11-14 00:00:00,4,Cash,0.4,StacyBass@yahoo.com,8224081130,successful
2503,493,Stacy Bass,105,45000.0,tv,ELEC,offline,Hyderabad,2025-11-14 00:00:00,4,Cash,0.4,StacyBass@yahoo.com,8224081130,failed
2519,515,Amy Lee,110,45000.0,microwave,home appliances,offline,Chennai,2025-04-17 00:00:00,5,UPI,0.15,AmyLee@yahoo.com,6621930756,successful
2519,515,Amy Lee,110,45000.0,microwave,home appliances,offline,Chennai,2025-04-17 00:00:00,5,UPI,0.15,AmyLee@yahoo.com,6621930756,failed
2580,623,Amanda George,101,250000.0,Laptop,ELEC,online,Chennai,2025-10-28 00:00:00,1,UPI,0.1,Amanda76@gmail.com,7955177000,successful
2580,623,Amanda George,101,250000.0,Laptop,ELEC,online,Chennai,2025-10-28 00:00:00,1,UPI,0.1,Amanda76@gmail.com,7955177000,failed
2582,514,Joshua Cummings,106,80000.0,sofa,furniture,online,Chennai,05-21-2025,4,Cash,0.3,JoshuaCummings@gmail.com,9001958341,successful
2582,514,Joshua Cummings,106,80000.0,sofa,furniture,online,Chennai,05-21-2025,4,Cash,0.3,JoshuaCummings@gmail.com,9001958341,failed
2584,594,Matthew Miranda,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-10-10 00:00:00,2,Card,0.35,MatthewMiranda@gmail.com,7462908083,successful
2584,594,Matthew Miranda,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-10-10 00:00:00,2,Card,0.35,MatthewMiranda@gmail.com,7462908083,failed
2606,459,Jason Moreno,109,65000.0,refrigerator,HOME,online,Mumbai,2025-07-10 00:00:00,4,Card,0.05,JasonMoreno@gmail.com,6781402001,successful
2606,459,Jason Moreno,109,65000.0,refrigerator,HOME,online,Mumbai,2025-07-10 00:00:00,4,Card,0.05,JasonMoreno@gmail.com,6781402001,failed
2643,647,Michelle Conway,103,1300.0,Shirt,Clothing,offline,Chennai,2025-04-16 00:00:00,2,NetBanking,0.05,MichelleConway@yahoo.com,9030419105,successful
2643,647,Michelle Conway,103,1300.0,Shirt,Clothing,offline,Chennai,2025-04-16 00:00:00,2,NetBanking,0.05,MichelleConway@yahoo.com,9030419105,failed
2655,569,Lindsay Levine,106,80000.0,sofa,furniture,online,Mumbai,2025-12-05 00:00:00,4,UPI,0.1,Lindsay32@gmail.com,6194157618,successful
2655,569,Lindsay Levine,106,80000.0,sofa,furniture,online,Mumbai,2025-12-05 00:00:00,4,UPI,0.1,Lindsay32@gmail.com,6194157618,failed
2677,228,James Hernandez,105,45000.0,tv,electronics,online,Hyderabad,04-24-2025,1,UPI,0.4,JamesHernandez@outlook.com,6846484253,successful
2677,228,James Hernandez,105,45000.0,tv,electronics,online,Hyderabad,04-24-2025,1,UPI,0.4,JamesHernandez@outlook.com,6846484253,failed
2690,302,James Robles,108,15000.0,Mixer grinder,HOME,offline,Bangalore,2025-07-08 00:00:00,4,UPI,0.25,JamesRobles@gmail.com,6180165908,successful
2690,302,James Robles,108,15000.0,Mixer grinder,HOME,offline,Bangalore,2025-07-08 00:00:00,4,UPI,0.25,JamesRobles@gmail.com,6180165908,failed
2699,234,Kristin Taylor,109,65000.0,refrigerator,HOME,online,Delhi,2025-07-15 00:00:00,3,Card,0.35,KristinTaylor@outlook.com,6166223410,successful
2699,234,Kristin Taylor,109,65000.0,refrigerator,HOME,online,Delhi,2025-07-15 00:00:00,3,Card,0.35,KristinTaylor@outlook.com,6166223410,failed
2739,192,Nina Robinson,104,8000.0,Shoes,clothing,online,Bangalore,2026-04-01 00:00:00,4,Card,0.4,Nina44@gmail.com,6234197116,successful
2739,192,Nina Robinson,104,8000.0,Shoes,clothing,online,Bangalore,2026-04-01 00:00:00,4,Card,0.4,Nina44@gmail.com,6234197116,failed
2746,241,James Gonzales,108,15000.0,Mixer grinder,Home Appliances,offline,Chennai,2025-08-03 00:00:00,1,UPI,0.1,James93@gmail.com,6076669128,successful
2746,241,James Gonzales,108,15000.0,Mixer grinder,Home Appliances,offline,Chennai,2025-08-03 00:00:00,1,UPI,0.1,James93@gmail.com,6076669128,failed
2759,2,Steven Evans,106,80000.0,SOFA,Furniture,online,Delhi,2025-02-12 00:00:00,5,NetBanking,0.25,StevenEvans@gmail.com,9464982287,successful
2759,2,Steven Evans,106,80000.0,SOFA,Furniture,online,Delhi,2025-02-12 00:00:00,5,NetBanking,0.25,StevenEvans@gmail.com,9464982287,failed
2780,342,Jessica Fowler,104,8000.0,SHOES,CLOTH,offline,Hyderabad,09-18-2025,4,UPI,0.2,Jessica96@gmail.com,9944290818,successful
2780,342,Jessica Fowler,104,8000.0,SHOES,CLOTH,offline,Hyderabad,09-18-2025,4,UPI,0.2,Jessica96@gmail.com,9944290818,failed
2803,944,Julie Rodriguez,101,250000.0,LAPTOP,Electronics,offline,Delhi,2026-04-14 00:00:00,2,Cash,0.25,JulieRodriguez@yahoo.com,7402770779,successful
2803,944,Julie Rodriguez,101,250000.0,LAPTOP,Electronics,offline,Delhi,2026-04-14 00:00:00,2,Cash,0.25,JulieRodriguez@yahoo.com,7402770779,failed
2809,861,Tim Brock,108,15000.0,Mixer grinder,HOME,online,Bangalore,2026-02-12 00:00:00,4,Card,0.35,TimBrock@outlook.com,8893431491,successful
2809,861,Tim Brock,108,15000.0,Mixer grinder,HOME,online,Bangalore,2026-02-12 00:00:00,4,Card,0.35,TimBrock@outlook.com,8893431491,failed
2829,634,Melissa Marshall,101,250000.0,Laptop,electronics,online,Mumbai,01-23-2026,4,Card,0.15,MelissaMarshall@outlook.com,7477179039,successful
2829,634,Melissa Marshall,101,250000.0,Laptop,electronics,online,Mumbai,01-23-2026,4,Card,0.15,MelissaMarshall@outlook.com,7477179039,failed
2835,595,Jennifer Johnson,104,8000.0,Shoes,CLOTH,online,Hyderabad,03-27-2026,1,UPI,0.1,JenniferJohnson@yahoo.com,7037522512,successful
2835,595,Jennifer Johnson,104,8000.0,Shoes,CLOTH,online,Hyderabad,03-27-2026,1,UPI,0.1,JenniferJohnson@yahoo.com,7037522512,failed
2854,627,Nicole Allen,104,8000.0,shoes,Clothing,online,Bangalore,2025-08-27 00:00:00,2,UPI,0.15,NicoleAllen@gmail.com,6448791056,successful
2854,627,Nicole Allen,104,8000.0,shoes,Clothing,online,Bangalore,2025-08-27 00:00:00,2,UPI,0.15,NicoleAllen@gmail.com,6448791056,failed
2876,930,Jason Hubbard,104,8000.0,shoes,clothing,offline,Chennai,2025-11-08 00:00:00,1,NetBanking,0.25,JasonHubbard@gmail.com,7072875628,successful
